# Frequency (THz), VDOS (THz^-1)
0.00000, -7.52145e-04
0.20000, 6.94376e-04
0.40000, -5.49808e-04
0.60000, 3.83885e-04
0.80000, -2.55252e-04
1.00000, 1.86085e-04
1.20000, -1.64235e-04
1.40000, 1.64643e-04
1.60000, -1.67206e-04
1.80000, 1.61598e-04
2.00000, -1.44774e-04
2.20000, 1.18452e-04
2.40000, -8.73508e-05
2.60000, 5.65330e-05
2.80000, -2.93181e-05
3.00000, 7.93001e-06
3.20000, 4.90335e-06
3.40000, -7.01029e-06
3.60000, 6.47995e-08
3.80000, 9.31319e-06
4.00000, -1.31593e-05
4.20000, 7.77525e-06
4.40000, 3.70070e-06
4.60000, -1.39649e-05
4.80000, 1.66035e-05
5.00000, -8.87952e-06
5.20000, -8.97888e-06
5.40000, 3.51356e-05
5.60000, -6.56814e-05
5.80000, 9.34761e-05
6.00000, -1.09272e-04
6.20000, 1.06199e-04
6.40000, -8.51017e-05
6.60000, 5.61550e-05
6.80000, -3.41413e-05
7.00000, 2.99974e-05
7.20000, -4.47091e-05
7.40000, 6.94628e-05
7.60000, -9.09389e-05
7.80000, 9.80447e-05
8.00000, -8.68710e-05
8.20000, 6.17222e-05
8.40000, -3.17409e-05
8.60000, 5.53110e-06
8.80000, 1.24026e-05
9.00000, -2.16864e-05
9.20000, 2.38384e-05
9.40000, -2.00169e-05
9.60000, 1.05260e-05
9.80000, 3.53903e-06
10.00000, -1.84728e-05
10.20000, 2.89340e-05
10.40000, -3.19406e-05
10.60000, 3.02064e-05
10.80000, -3.09683e-05
11.00000, 4.05569e-05
11.20000, -5.89240e-05
11.40000, 7.83414e-05
11.60000, -8.73636e-05
11.80000, 7.79404e-05
12.00000, -5.15005e-05
12.20000, 1.93828e-05
12.40000, 3.87751e-06
12.60000, -9.77626e-06
12.80000, 6.83731e-08
13.00000, 1.67586e-05
13.20000, -3.23304e-05
13.40000, 4.25495e-05
13.60000, -4.71302e-05
13.80000, 4.66262e-05
14.00000, -4.03150e-05
14.20000, 2.70289e-05
14.40000, -8.01796e-06
14.60000, -1.16244e-05
14.80000, 2.55799e-05
15.00000, -3.13334e-05
