# Frequency (THz), VDOS (THz^-1)
0.00000, -1.34725e-03
0.20000, 1.31718e-03
0.40000, -1.22012e-03
0.60000, 1.05152e-03
0.80000, -8.33503e-04
1.00000, 6.12229e-04
1.20000, -4.30059e-04
1.40000, 3.02978e-04
1.60000, -2.21421e-04
1.80000, 1.66140e-04
2.00000, -1.22337e-04
2.20000, 8.39371e-05
2.40000, -5.05927e-05
2.60000, 2.39280e-05
2.80000, -6.08123e-06
3.00000, -1.30285e-06
3.20000, -6.71411e-07
3.40000, 6.80303e-06
3.60000, -1.05277e-05
3.80000, 9.85185e-06
4.00000, -1.06917e-05
4.20000, 2.19080e-05
4.40000, -4.42172e-05
4.60000, 6.46996e-05
4.80000, -6.59755e-05
5.00000, 4.23557e-05
5.20000, -5.35399e-06
5.40000, -2.67103e-05
5.60000, 4.24046e-05
5.80000, -4.14942e-05
6.00000, 3.03260e-05
6.20000, -1.58444e-05
6.40000, 2.62295e-06
6.60000, 7.31961e-06
6.80000, -1.35060e-05
7.00000, 1.61126e-05
7.20000, -1.58743e-05
7.40000, 1.44450e-05
7.60000, -1.44541e-05
7.80000, 1.91639e-05
8.00000, -3.21435e-05
8.20000, 5.64877e-05
8.40000, -9.21419e-05
8.60000, 1.31795e-04
8.80000, -1.60102e-04
9.00000, 1.61140e-04
9.20000, -1.30693e-04
9.40000, 8.17132e-05
9.60000, -3.57194e-05
9.80000, 7.46106e-06
10.00000, 2.68195e-06
10.20000, -3.19895e-06
10.40000, 1.17878e-06
10.60000, 2.08358e-06
10.80000, -8.00607e-06
11.00000, 1.63956e-05
11.20000, -2.50864e-05
11.40000, 3.25619e-05
11.60000, -3.91558e-05
11.80000, 4.52191e-05
12.00000, -4.94080e-05
12.20000, 5.02040e-05
12.40000, -4.88233e-05
12.60000, 4.90781e-05
12.80000, -5.37327e-05
13.00000, 6.18288e-05
13.20000, -6.99394e-05
13.40000, 7.49856e-05
13.60000, -7.53352e-05
13.80000, 7.04737e-05
14.00000, -6.09552e-05
14.20000, 4.85827e-05
14.40000, -3.60337e-05
14.60000, 2.59912e-05
14.80000, -1.99987e-05
15.00000, 1.68897e-05
15.20000, -1.11449e-05
15.40000, -7.09065e-06
15.60000, 4.72412e-05
15.80000, -1.07370e-04
16.00000, 1.64130e-04
16.20000, -1.79020e-04
16.40000, 1.25763e-04
16.60000, -1.57817e-05
16.80000, -1.07816e-04
17.00000, 2.03119e-04
17.20000, -2.54162e-04
17.40000, 2.68553e-04
17.60000, -2.62369e-04
17.80000, 2.50374e-04
18.00000, -2.42068e-04
18.20000, 2.39295e-04
18.40000, -2.38466e-04
18.60000, 2.38347e-04
18.80000, -2.44302e-04
19.00000, 2.62063e-04
19.20000, -2.87539e-04
19.40000, 3.03694e-04
19.60000, -2.87551e-04
19.80000, 2.23764e-04
20.00000, -1.18457e-04
20.20000, 2.81295e-06
20.40000, 8.24394e-05
20.60000, -1.13624e-04
20.80000, 9.76721e-05
21.00000, -5.89049e-05
21.20000, 1.40764e-05
21.40000, 3.90204e-05
21.60000, -1.12665e-04
21.80000, 2.12636e-04
22.00000, -3.27092e-04
22.20000, 4.26163e-04
22.40000, -4.73457e-04
22.60000, 4.45937e-04
22.80000, -3.49486e-04
23.00000, 2.16049e-04
23.20000, -8.38965e-05
23.40000, -2.08965e-05
23.60000, 8.84641e-05
23.80000, -1.19456e-04
24.00000, 1.20361e-04
24.20000, -1.01697e-04
24.40000, 7.50008e-05
24.60000, -4.74530e-05
24.80000, 1.60198e-05
25.00000, 3.67295e-05
25.20000, -1.39857e-04
25.40000, 3.15631e-04
25.60000, -5.47175e-04
25.80000, 7.60074e-04
26.00000, -8.54242e-04
26.20000, 7.78052e-04
26.40000, -5.75778e-04
26.60000, 3.51615e-04
26.80000, -1.84619e-04
27.00000, 8.19566e-05
27.20000, -4.73730e-06
27.40000, -7.38024e-05
27.60000, 1.23257e-04
27.80000, -4.32767e-05
28.00000, -2.94374e-04
28.20000, 9.35644e-04
28.40000, -1.73350e-03
28.60000, 2.37119e-03
28.80000, -2.55837e-03
29.00000, 2.24055e-03
29.20000, -1.62058e-03
29.40000, 9.86669e-04
29.60000, -5.27415e-04
29.80000, 2.78477e-04
30.00000, -1.86788e-04
30.20000, 1.97349e-04
30.40000, -2.97383e-04
30.60000, 5.03702e-04
30.80000, -8.08943e-04
31.00000, 1.13001e-03
31.20000, -1.31938e-03
31.40000, 1.25762e-03
31.60000, -9.53613e-04
31.80000, 5.47311e-04
32.00000, -2.04909e-04
32.20000, 1.05565e-05
32.40000, 5.29685e-05
32.60000, -4.85836e-05
32.80000, 2.76730e-05
33.00000, -1.20648e-05
33.20000, 4.08685e-06
33.40000, -1.75490e-07
33.60000, -2.56207e-06
33.80000, 5.36892e-06
34.00000, -8.82537e-06
34.20000, 1.39403e-05
34.40000, -2.25520e-05
34.60000, 3.65822e-05
34.80000, -5.63221e-05
35.00000, 7.87352e-05
35.20000, -9.72434e-05
35.40000, 1.04233e-04
35.60000, -9.56672e-05
35.80000, 7.43694e-05
36.00000, -4.85175e-05
36.20000, 2.63435e-05
