# Frequency (THz), VDOS (THz^-1)
0.00000, 1.98282e-04
0.20000, -1.78720e-04
0.40000, 1.27898e-04
0.60000, -6.47764e-05
0.80000, 7.62962e-06
1.00000, 3.71078e-05
1.20000, -7.55804e-05
1.40000, 1.15776e-04
1.60000, -1.56230e-04
1.80000, 1.85693e-04
2.00000, -1.93383e-04
2.20000, 1.78632e-04
2.40000, -1.51046e-04
2.60000, 1.23613e-04
2.80000, -1.06868e-04
3.00000, 1.07224e-04
3.20000, -1.26252e-04
3.40000, 1.58422e-04
3.60000, -1.90306e-04
3.80000, 2.06003e-04
4.00000, -1.96984e-04
4.20000, 1.66734e-04
4.40000, -1.24254e-04
4.60000, 7.40637e-05
4.80000, -1.52867e-05
5.00000, -4.89993e-05
5.20000, 1.03131e-04
5.40000, -1.20622e-04
5.60000, 7.72266e-05
5.80000, 3.07148e-05
6.00000, -1.74416e-04
6.20000, 3.00478e-04
6.40000, -3.59346e-04
6.60000, 3.35285e-04
6.80000, -2.53566e-04
7.00000, 1.59462e-04
7.20000, -8.82356e-05
7.40000, 5.04452e-05
7.60000, -3.88171e-05
7.80000, 4.27030e-05
8.00000, -5.50314e-05
8.20000, 7.08216e-05
8.40000, -8.50852e-05
8.60000, 9.34286e-05
8.80000, -9.29606e-05
9.00000, 8.27901e-05
9.20000, -6.52705e-05
9.40000, 4.60800e-05
9.60000, -3.06234e-05
9.80000, 1.97131e-05
10.00000, -1.03505e-05
10.20000, 1.77008e-06
10.40000, 4.35995e-07
10.60000, 1.15748e-05
10.80000, -3.86838e-05
11.00000, 7.11635e-05
11.20000, -9.63574e-05
11.40000, 1.09816e-04
11.60000, -1.16680e-04
11.80000, 1.21678e-04
12.00000, -1.20631e-04
12.20000, 1.04716e-04
12.40000, -7.26826e-05
12.60000, 3.61116e-05
12.80000, -1.12584e-05
13.00000, 6.72662e-06
13.20000, -1.94983e-05
13.40000, 4.03597e-05
13.60000, -6.02930e-05
13.80000, 7.27133e-05
14.00000, -7.38816e-05
14.20000, 6.42464e-05
14.40000, -4.94470e-05
14.60000, 3.87723e-05
14.80000, -4.09184e-05
15.00000, 5.87079e-05
15.20000, -8.57093e-05
15.40000, 1.07376e-04
15.60000, -1.05799e-04
15.80000, 6.46039e-05
16.00000, 2.62078e-05
16.20000, -1.62020e-04
16.40000, 3.13881e-04
16.60000, -4.30058e-04
16.80000, 4.59238e-04
17.00000, -3.83351e-04
17.20000, 2.31623e-04
17.40000, -6.34059e-05
17.60000, -6.42232e-05
17.80000, 1.22090e-04
18.00000, -1.17027e-04
18.20000, 8.03197e-05
18.40000, -4.40436e-05
18.60000, 2.34245e-05
18.80000, -1.72783e-05
19.00000, 1.93592e-05
19.20000, -2.59626e-05
19.40000, 3.51882e-05
19.60000, -4.36630e-05
19.80000, 4.66165e-05
20.00000, -4.13517e-05
20.20000, 2.98968e-05
20.40000, -1.75760e-05
20.60000, 8.82988e-06
20.80000, -4.52874e-06
21.00000, 2.99501e-06
21.20000, -2.83902e-06
21.40000, 4.40212e-06
21.60000, -8.81547e-06
21.80000, 1.61996e-05
22.00000, -2.48625e-05
22.20000, 3.19167e-05
22.40000, -3.41986e-05
22.60000, 2.78144e-05
22.80000, -5.75941e-06
23.00000, -4.36511e-05
23.20000, 1.31991e-04
23.40000, -2.57849e-04
23.60000, 3.95196e-04
23.80000, -4.98207e-04
24.00000, 5.25926e-04
24.20000, -4.69065e-04
24.40000, 3.55472e-04
24.60000, -2.29877e-04
24.80000, 1.26555e-04
25.00000, -5.56403e-05
25.20000, 7.65064e-06
25.40000, 3.26378e-05
25.60000, -7.31515e-05
25.80000, 1.09004e-04
26.00000, -1.27445e-04
26.20000, 1.19286e-04
26.40000, -8.58552e-05
26.60000, 3.40763e-05
26.80000, 3.35318e-05
27.00000, -1.19530e-04
27.20000, 2.19387e-04
27.40000, -3.10259e-04
27.60000, 3.56420e-04
27.80000, -3.29977e-04
28.00000, 2.29629e-04
28.20000, -8.34494e-05
28.40000, -6.36669e-05
28.60000, 1.69591e-04
28.80000, -2.13754e-04
29.00000, 2.06587e-04
29.20000, -1.82441e-04
29.40000, 1.78613e-04
29.60000, -2.12975e-04
29.80000, 2.72812e-04
30.00000, -3.21534e-04
30.20000, 3.21936e-04
30.40000, -2.62983e-04
30.60000, 1.69247e-04
30.80000, -8.27889e-05
31.00000, 3.23021e-05
31.20000, -1.69517e-05
31.40000, 1.67427e-05
31.60000, -1.49719e-05
31.80000, 1.04017e-05
32.00000, -1.19110e-05
32.20000, 2.50585e-05
32.40000, -4.25153e-05
32.60000, 4.51417e-05
32.80000, -1.56162e-05
33.00000, -4.31584e-05
33.20000, 1.03762e-04
33.40000, -1.34299e-04
33.60000, 1.24799e-04
33.80000, -9.19842e-05
34.00000, 6.02680e-05
34.20000, -4.24930e-05
34.40000, 3.68515e-05
34.60000, -3.48307e-05
34.80000, 2.87453e-05
35.00000, -1.52971e-05
35.20000, -3.14066e-06
35.40000, 1.91945e-05
35.60000, -2.37523e-05
35.80000, 1.01187e-05
36.00000, 2.33793e-05
36.20000, -7.17606e-05
36.40000, 1.21640e-04
36.60000, -1.53136e-04
36.80000, 1.49714e-04
37.00000, -1.10155e-04
37.20000, 4.98107e-05
37.40000, 1.11797e-05
37.60000, -5.96430e-05
37.80000, 9.02320e-05
38.00000, -1.00327e-04
38.20000, 8.93145e-05
38.40000, -6.20971e-05
38.60000, 2.90269e-05
38.80000, -4.29256e-07
39.00000, -1.81274e-05
39.20000, 2.58645e-05
39.40000, -2.46500e-05
39.60000, 1.78065e-05
39.80000, -9.55823e-06
40.00000, 3.85635e-06
40.20000, -2.81604e-06
40.40000, 5.81227e-06
40.60000, -9.99389e-06
40.80000, 1.22120e-05
41.00000, -1.11678e-05
41.20000, 8.01906e-06
41.40000, -4.95164e-06
41.60000, 3.17617e-06
41.80000, -2.14003e-06
42.00000, 2.17273e-07
42.20000, 4.15245e-06
42.40000, -1.15896e-05
42.60000, 2.10707e-05
42.80000, -2.96682e-05
43.00000, 3.37242e-05
43.20000, -3.13396e-05
43.40000, 2.39616e-05
43.60000, -1.52310e-05
43.80000, 8.25202e-06
44.00000, -4.00734e-06
44.20000, 1.86132e-06
44.40000, -8.44618e-07
44.60000, 3.57423e-07
44.80000, -1.62637e-07
45.00000, 1.69494e-07
45.20000, -3.02586e-07
45.40000, 4.55937e-07
45.60000, -4.74111e-07
45.80000, 1.73725e-07
46.00000, 5.12800e-07
46.20000, -1.26552e-06
46.40000, 1.25481e-06
46.60000, 3.97583e-07
46.80000, -3.63172e-06
47.00000, 6.89591e-06
47.20000, -8.04093e-06
47.40000, 6.24289e-06
47.60000, -3.14030e-06
47.80000, 2.01778e-06
48.00000, -5.85725e-06
48.20000, 1.57559e-05
48.40000, -3.01521e-05
48.60000, 4.48257e-05
48.80000, -5.43416e-05
49.00000, 5.50483e-05
49.20000, -4.74672e-05
49.40000, 3.55221e-05
49.60000, -2.32877e-05
49.80000, 1.27070e-05
50.00000, -4.14420e-06
50.20000, -2.00016e-06
50.40000, 5.07703e-06
50.60000, -5.17492e-06
50.80000, 3.38232e-06
51.00000, -8.34215e-07
51.20000, -2.13874e-06
51.40000, 5.86372e-06
51.60000, -1.06216e-05
51.80000, 1.59833e-05
52.00000, -2.01910e-05
52.20000, 1.97076e-05
52.40000, -1.00144e-05
52.60000, -1.10350e-05
52.80000, 3.83596e-05
53.00000, -5.82078e-05
53.20000, 5.46193e-05
53.40000, -2.07769e-05
53.60000, -3.42802e-05
53.80000, 8.94470e-05
54.00000, -1.22728e-04
54.20000, 1.22677e-04
54.40000, -9.39597e-05
54.60000, 5.33784e-05
54.80000, -1.86137e-05
55.00000, -1.56110e-06
55.20000, 8.53633e-06
55.40000, -8.43314e-06
55.60000, 6.65451e-06
55.80000, -5.86809e-06
56.00000, 6.37888e-06
56.20000, -7.17773e-06
56.40000, 7.11531e-06
56.60000, -5.83740e-06
56.80000, 3.90650e-06
57.00000, -2.15861e-06
57.20000, 1.05957e-06
57.40000, -5.80834e-07
57.60000, 4.18402e-07
57.80000, -1.96866e-07
58.00000, -4.14974e-07
58.20000, 1.56971e-06
58.40000, -3.06620e-06
58.60000, 4.27687e-06
58.80000, -4.38352e-06
59.00000, 2.94667e-06
59.20000, -4.24946e-07
59.40000, -1.94816e-06
59.60000, 3.03998e-06
59.80000, -2.70709e-06
60.00000, 1.80566e-06
60.20000, -1.33320e-06
60.40000, 1.60730e-06
60.60000, -2.21558e-06
60.80000, 2.57588e-06
61.00000, -2.43424e-06
61.20000, 1.91456e-06
61.40000, -1.27870e-06
61.60000, 7.25727e-07
61.80000, -3.43103e-07
62.00000, 1.32123e-07
62.20000, -4.33103e-08
62.40000, 1.49213e-08
62.60000, -4.24903e-09
62.80000, -4.59207e-09
63.00000, 1.18432e-08
63.20000, -1.49952e-08
63.40000, 1.40779e-08
63.60000, -1.08266e-08
63.80000, 6.55769e-09
64.00000, -1.63070e-09
64.20000, -3.59040e-09
64.40000, 7.75929e-09
64.60000, -8.62448e-09
64.80000, 4.23628e-09
65.00000, 5.63272e-09
65.20000, -1.96242e-08
65.40000, 3.74670e-08
65.60000, -6.24304e-08
65.80000, 9.82618e-08
66.00000, -1.40903e-07
66.20000, 1.74717e-07
66.40000, -1.81008e-07
66.60000, 1.52325e-07
66.80000, -9.85876e-08
67.00000, 3.96500e-08
67.20000, 8.73099e-09
67.40000, -4.40638e-08
67.60000, 7.43952e-08
67.80000, -1.06975e-07
68.00000, 1.39347e-07
68.20000, -1.60672e-07
68.40000, 1.60632e-07
68.60000, -1.37252e-07
68.80000, 9.78618e-08
69.00000, -5.38424e-08
69.20000, 1.39866e-08
69.40000, 1.89182e-08
69.60000, -4.69448e-08
69.80000, 7.31645e-08
70.00000, -9.78540e-08
70.20000, 1.17188e-07
70.40000, -1.25740e-07
70.60000, 1.21138e-07
70.80000, -1.06241e-07
71.00000, 8.62388e-08
71.20000, -6.41394e-08
71.40000, 4.00769e-08
71.60000, -1.43601e-08
71.80000, -1.06942e-08
72.00000, 3.22677e-08
72.20000, -4.86535e-08
72.40000, 5.84341e-08
72.60000, -5.93546e-08
72.80000, 4.96614e-08
73.00000, -3.07602e-08
73.20000, 7.91302e-09
73.40000, 1.19993e-08
73.60000, -2.36345e-08
73.80000, 2.51065e-08
74.00000, -1.82541e-08
74.20000, 7.61984e-09
74.40000, 1.85154e-09
74.60000, -7.64463e-09
74.80000, 1.07374e-08
75.00000, -1.35977e-08
75.20000, 1.72539e-08
75.40000, -2.05567e-08
75.60000, 2.17362e-08
75.80000, -2.00309e-08
76.00000, 1.61419e-08
76.20000, -1.17519e-08
76.40000, 8.51842e-09
76.60000, -7.08431e-09
76.80000, 6.94692e-09
77.00000, -7.23811e-09
77.20000, 7.37787e-09
77.40000, -6.93929e-09
77.60000, 5.30853e-09
77.80000, -1.93437e-09
78.00000, -2.97600e-09
78.20000, 8.16153e-09
78.40000, -1.18447e-08
78.60000, 1.25394e-08
78.80000, -9.43971e-09
79.00000, 2.63020e-09
79.20000, 6.41892e-09
79.40000, -1.46575e-08
79.60000, 1.84838e-08
79.80000, -1.57201e-08
80.00000, 7.26607e-09
80.20000, 2.77906e-09
80.40000, -9.30735e-09
80.60000, 1.00733e-08
80.80000, -8.01173e-09
81.00000, 8.60570e-09
81.20000, -1.38743e-08
81.40000, 1.95103e-08
81.60000, -1.90891e-08
81.80000, 1.11546e-08
82.00000, -1.80211e-09
82.20000, 9.01875e-10
82.40000, -1.60714e-08
82.60000, 4.80823e-08
82.80000, -8.87827e-08
83.00000, 1.22965e-07
83.20000, -1.35328e-07
83.40000, 1.18842e-07
83.60000, -7.73926e-08
83.80000, 2.09332e-08
84.00000, 4.03778e-08
84.20000, -9.75532e-08
84.40000, 1.41838e-07
84.60000, -1.65709e-07
84.80000, 1.65381e-07
85.00000, -1.41567e-07
85.20000, 9.68265e-08
85.40000, -3.15613e-08
85.60000, -5.54719e-08
85.80000, 1.58365e-07
86.00000, -2.55100e-07
86.20000, 3.13983e-07
86.40000, -3.19408e-07
86.60000, 3.10344e-07
86.80000, -4.53378e-07
87.00000, 1.22108e-06
87.20000, -3.67174e-06
87.40000, 9.39127e-06
87.60000, -1.89699e-05
87.80000, 2.82274e-05
88.00000, -2.46040e-05
88.20000, -9.58590e-06
88.40000, 8.29117e-05
88.60000, -1.78942e-04
88.80000, 2.58125e-04
89.00000, -2.83306e-04
89.20000, 2.47179e-04
89.40000, -1.74737e-04
89.60000, 1.00882e-04
89.80000, -4.75027e-05
