# Frequency (THz), VDOS (THz^-1)
0.00000, -1.46770e-03
0.20000, 1.31132e-03
0.40000, -9.06936e-04
0.60000, 4.18347e-04
0.80000, -2.71829e-05
1.00000, -1.59650e-04
1.20000, 1.53914e-04
1.40000, -5.13876e-05
1.60000, -4.76511e-05
1.80000, 9.77888e-05
2.00000, -1.11359e-04
2.20000, 1.20120e-04
2.40000, -1.37520e-04
2.60000, 1.50904e-04
2.80000, -1.40955e-04
3.00000, 1.03674e-04
3.20000, -5.47338e-05
3.40000, 1.69823e-05
3.60000, -5.31258e-06
3.80000, 1.97477e-05
4.00000, -4.82166e-05
4.20000, 7.53663e-05
4.40000, -9.17332e-05
4.60000, 9.68542e-05
4.80000, -9.41591e-05
5.00000, 8.41673e-05
5.20000, -6.49019e-05
5.40000, 3.86402e-05
5.60000, -1.48283e-05
5.80000, 4.12141e-06
6.00000, -1.02178e-05
6.20000, 2.77675e-05
6.40000, -4.66452e-05
6.60000, 5.76334e-05
6.80000, -5.59884e-05
7.00000, 4.23576e-05
7.20000, -2.16863e-05
7.40000, 8.75346e-07
7.60000, 1.38456e-05
7.80000, -1.86889e-05
8.00000, 1.27247e-05
8.20000, 2.37886e-06
8.40000, -2.23214e-05
8.60000, 4.01268e-05
8.80000, -4.77234e-05
9.00000, 3.98882e-05
9.20000, -1.81308e-05
9.40000, -9.37761e-06
9.60000, 3.22152e-05
9.80000, -4.24460e-05
10.00000, 3.68199e-05
10.20000, -1.77026e-05
10.40000, -6.52397e-06
10.60000, 2.43519e-05
10.80000, -2.80959e-05
11.00000, 1.93285e-05
11.20000, -6.86555e-06
11.40000, -8.70951e-07
11.60000, 1.56917e-06
11.80000, 1.39124e-06
12.00000, -2.98218e-06
12.20000, 1.42396e-09
12.40000, 7.35708e-06
12.60000, -1.55012e-05
12.80000, 1.91520e-05
13.00000, -1.45708e-05
13.20000, 2.69232e-06
13.40000, 1.01160e-05
13.60000, -1.53078e-05
13.80000, 8.48750e-06
14.00000, 6.05614e-06
14.20000, -1.77478e-05
14.40000, 1.77200e-05
