# Frequency (THz), VDOS (THz^-1)
0.00000, -1.40235e-03
0.20000, 1.41179e-03
0.40000, -1.40902e-03
0.60000, 1.33031e-03
0.80000, -1.13910e-03
1.00000, 8.60316e-04
1.20000, -5.62546e-04
1.40000, 3.12050e-04
1.60000, -1.40254e-04
1.80000, 4.23056e-05
2.00000, 5.88864e-06
2.20000, -3.17815e-05
2.40000, 5.87299e-05
2.60000, -1.01362e-04
2.80000, 1.58965e-04
3.00000, -2.13484e-04
3.20000, 2.40653e-04
3.40000, -2.27339e-04
3.60000, 1.77970e-04
3.80000, -1.05976e-04
4.00000, 2.40706e-05
4.20000, 5.55468e-05
4.40000, -1.16889e-04
4.60000, 1.43673e-04
4.80000, -1.30322e-04
5.00000, 8.79196e-05
5.20000, -3.69817e-05
5.40000, -6.41242e-06
5.60000, 3.81738e-05
5.80000, -6.20492e-05
6.00000, 8.00702e-05
6.20000, -8.84605e-05
6.40000, 8.33540e-05
6.60000, -6.88496e-05
6.80000, 5.61914e-05
7.00000, -5.37196e-05
7.20000, 5.93820e-05
7.40000, -6.40288e-05
7.60000, 6.00153e-05
7.80000, -4.53269e-05
8.00000, 2.17048e-05
8.20000, 7.96184e-06
8.40000, -3.95526e-05
8.60000, 6.63033e-05
8.80000, -7.95865e-05
9.00000, 7.37576e-05
9.20000, -5.20946e-05
9.40000, 2.72279e-05
9.60000, -1.29662e-05
9.80000, 1.31646e-05
10.00000, -1.77133e-05
10.20000, 1.04492e-05
10.40000, 1.65110e-05
10.60000, -5.39012e-05
10.80000, 8.04448e-05
11.00000, -7.88698e-05
11.20000, 4.92591e-05
11.40000, -8.15051e-06
11.60000, -2.45064e-05
11.80000, 3.77060e-05
12.00000, -3.19532e-05
12.20000, 1.46407e-05
12.40000, 4.37039e-06
12.60000, -1.50357e-05
12.80000, 1.07436e-05
13.00000, 6.08657e-06
13.20000, -2.20652e-05
13.40000, 1.97602e-05
13.60000, 9.79088e-06
13.80000, -5.89704e-05
14.00000, 1.07076e-04
14.20000, -1.34699e-04
14.40000, 1.41994e-04
14.60000, -1.58253e-04
14.80000, 2.28087e-04
15.00000, -3.73178e-04
15.20000, 5.56641e-04
15.40000, -6.89878e-04
15.60000, 6.91223e-04
15.80000, -5.48958e-04
16.00000, 3.23372e-04
16.20000, -8.26014e-05
16.40000, -1.55158e-04
16.60000, 4.05847e-04
16.80000, -6.54378e-04
17.00000, 8.29011e-04
17.20000, -8.56438e-04
17.40000, 7.37187e-04
17.60000, -5.55760e-04
17.80000, 4.18009e-04
18.00000, -3.82062e-04
18.20000, 4.37986e-04
18.40000, -5.34563e-04
18.60000, 6.19530e-04
18.80000, -6.64179e-04
19.00000, 6.61987e-04
19.20000, -6.07039e-04
19.40000, 4.67851e-04
19.60000, -1.81732e-04
19.80000, -3.03344e-04
20.00000, 9.49863e-04
20.20000, -1.58979e-03
20.40000, 1.99521e-03
20.60000, -2.02477e-03
20.80000, 1.71390e-03
21.00000, -1.22916e-03
21.20000, 7.46818e-04
21.40000, -3.68153e-04
21.60000, 1.14736e-04
21.80000, 3.22233e-05
22.00000, -9.65340e-05
22.20000, 9.58122e-05
22.40000, -4.90460e-05
22.60000, -1.49850e-05
22.80000, 6.40475e-05
23.00000, -8.09076e-05
23.20000, 7.44413e-05
23.40000, -6.97581e-05
23.60000, 8.51677e-05
23.80000, -1.15538e-04
24.00000, 1.35405e-04
24.20000, -1.21223e-04
24.40000, 7.70484e-05
24.60000, -3.87364e-05
24.80000, 4.45284e-05
25.00000, -9.50461e-05
25.20000, 1.45590e-04
25.40000, -1.43623e-04
25.60000, 7.22430e-05
25.80000, 4.73909e-05
26.00000, -1.92788e-04
26.20000, 3.69169e-04
26.40000, -5.94162e-04
26.60000, 8.50861e-04
26.80000, -1.05909e-03
27.00000, 1.10535e-03
27.20000, -9.20671e-04
27.40000, 5.44113e-04
27.60000, -1.10927e-04
27.80000, -2.32238e-04
28.00000, 4.13067e-04
28.20000, -4.48052e-04
28.40000, 3.86307e-04
28.60000, -2.49903e-04
28.80000, 3.06257e-05
29.00000, 2.61703e-04
29.20000, -5.59146e-04
29.40000, 7.57347e-04
