# Frequency (THz), VDOS (THz^-1)
0.00000, -6.73562e-04
0.20000, 6.50064e-04
0.40000, -5.89647e-04
0.60000, 5.12228e-04
0.80000, -4.29862e-04
1.00000, 3.42712e-04
1.20000, -2.49948e-04
1.40000, 1.59253e-04
1.60000, -8.43167e-05
1.80000, 3.53431e-05
2.00000, -1.25973e-05
2.20000, 7.08833e-06
2.40000, -6.35093e-06
2.60000, 1.29872e-06
2.80000, 9.76415e-06
3.00000, -2.22263e-05
3.20000, 3.00863e-05
3.40000, -3.06261e-05
3.60000, 2.55107e-05
3.80000, -1.83122e-05
4.00000, 1.11796e-05
4.20000, -3.75285e-06
4.40000, -4.66860e-06
4.60000, 1.19943e-05
4.80000, -1.29804e-05
5.00000, 2.86236e-06
5.20000, 1.78301e-05
5.40000, -4.13697e-05
5.60000, 5.56453e-05
5.80000, -5.02232e-05
6.00000, 2.21787e-05
6.20000, 2.17875e-05
6.40000, -6.84327e-05
6.60000, 1.04492e-04
6.80000, -1.22510e-04
7.00000, 1.22631e-04
7.20000, -1.10341e-04
7.40000, 9.26795e-05
7.60000, -7.52598e-05
7.80000, 6.07584e-05
8.00000, -4.86395e-05
8.20000, 3.61007e-05
8.40000, -2.01960e-05
8.60000, 7.46975e-08
8.80000, 2.21980e-05
9.00000, -4.25096e-05
9.20000, 5.61651e-05
9.40000, -5.92611e-05
9.60000, 5.03882e-05
9.80000, -3.23928e-05
10.00000, 1.19333e-05
10.20000, 4.59269e-06
10.40000, -1.55894e-05
10.60000, 2.41693e-05
10.80000, -3.32182e-05
11.00000, 4.09426e-05
11.20000, -4.12454e-05
11.40000, 2.84281e-05
11.60000, -2.89637e-06
11.80000, -2.60716e-05
12.00000, 4.37901e-05
12.20000, -3.90923e-05
12.40000, 1.22831e-05
12.60000, 2.42454e-05
12.80000, -5.24094e-05
13.00000, 5.67191e-05
13.20000, -3.06451e-05
13.40000, -2.04193e-05
13.60000, 8.06321e-05
13.80000, -1.29366e-04
14.00000, 1.49010e-04
14.20000, -1.32716e-04
14.40000, 8.89711e-05
14.60000, -3.78866e-05
14.80000, -1.63979e-06
15.00000, 2.43419e-05
15.20000, -3.84610e-05
15.40000, 5.34941e-05
15.60000, -6.96434e-05
15.80000, 7.95727e-05
16.00000, -7.76353e-05
16.20000, 6.46721e-05
16.40000, -4.49645e-05
16.60000, 2.14735e-05
16.80000, 5.35851e-06
17.00000, -3.53000e-05
17.20000, 6.48305e-05
17.40000, -8.56766e-05
17.60000, 8.89524e-05
17.80000, -7.37299e-05
18.00000, 5.13475e-05
18.20000, -3.78395e-05
18.40000, 3.99775e-05
18.60000, -5.09521e-05
18.80000, 6.26151e-05
19.00000, -7.90133e-05
19.20000, 1.11039e-04
19.40000, -1.57003e-04
19.60000, 1.95661e-04
19.80000, -2.03003e-04
20.00000, 1.73384e-04
