# Frequency (THz), VDOS (THz^-1)
0.00000, -7.54323e-04
0.20000, 7.32983e-04
0.40000, -6.80263e-04
0.60000, 6.16058e-04
0.80000, -5.45600e-04
1.00000, 4.57441e-04
1.20000, -3.44373e-04
1.40000, 2.20419e-04
1.60000, -1.14430e-04
1.80000, 4.89371e-05
2.00000, -2.55475e-05
2.20000, 2.69171e-05
2.40000, -2.99058e-05
2.60000, 1.93241e-05
2.80000, 5.59152e-06
3.00000, -3.44546e-05
3.20000, 5.49281e-05
3.40000, -6.05854e-05
3.60000, 5.28324e-05
3.80000, -3.75328e-05
4.00000, 1.99071e-05
4.20000, -1.69071e-06
4.40000, -1.72142e-05
4.60000, 3.45716e-05
4.80000, -4.40240e-05
5.00000, 3.80712e-05
5.20000, -1.35399e-05
5.40000, -2.40354e-05
5.60000, 5.97923e-05
5.80000, -7.48584e-05
6.00000, 5.68863e-05
6.20000, -9.06683e-06
6.40000, -5.06486e-05
6.60000, 1.00471e-04
6.80000, -1.26787e-04
7.00000, 1.28395e-04
7.20000, -1.12645e-04
7.40000, 8.92206e-05
7.60000, -6.59665e-05
7.80000, 4.72436e-05
8.00000, -3.38583e-05
8.20000, 2.41866e-05
8.40000, -1.60829e-05
8.60000, 8.40847e-06
8.80000, -1.26646e-06
9.00000, -4.58663e-06
9.20000, 8.13080e-06
9.40000, -8.22935e-06
9.60000, 4.27946e-06
9.80000, 2.71024e-06
10.00000, -1.00592e-05
10.20000, 1.53176e-05
10.40000, -1.85644e-05
10.60000, 2.23340e-05
10.80000, -2.87050e-05
11.00000, 3.61494e-05
11.20000, -3.90786e-05
11.40000, 3.11404e-05
11.60000, -1.09716e-05
11.80000, -1.37408e-05
12.00000, 2.91149e-05
12.20000, -2.49154e-05
12.40000, 3.16728e-06
12.60000, 2.28941e-05
12.80000, -3.78824e-05
13.00000, 3.21916e-05
13.20000, -3.70588e-06
13.40000, -4.36863e-05
13.60000, 9.97691e-05
13.80000, -1.45873e-04
14.00000, 1.57949e-04
14.20000, -1.21572e-04
14.40000, 5.05910e-05
14.60000, 1.38909e-05
14.80000, -3.42161e-05
15.00000, 1.04548e-05
15.20000, 1.96121e-05
15.40000, -1.72238e-05
15.60000, -2.29508e-05
15.80000, 7.45908e-05
16.00000, -1.08162e-04
16.20000, 1.11998e-04
16.40000, -9.10922e-05
16.60000, 5.56636e-05
16.80000, -1.34327e-05
17.00000, -3.17328e-05
17.20000, 7.62489e-05
17.40000, -1.10968e-04
17.60000, 1.20557e-04
17.80000, -9.37626e-05
18.00000, 3.63789e-05
18.20000, 2.93687e-05
18.40000, -8.07474e-05
18.60000, 1.06246e-04
18.80000, -9.84578e-05
19.00000, 4.30562e-05
19.20000, 7.10082e-05
19.40000, -2.25978e-04
19.60000, 3.69159e-04
19.80000, -4.42175e-04
20.00000, 4.20300e-04
20.20000, -3.27029e-04
20.40000, 2.15547e-04
20.60000, -1.34956e-04
20.80000, 1.04635e-04
21.00000, -1.09648e-04
21.20000, 1.14479e-04
21.40000, -8.25682e-05
21.60000, -8.31325e-06
21.80000, 1.56477e-04
22.00000, -3.30965e-04
