# Frequency (THz), VDOS (THz^-1)
0.00000, -2.95584e-04
0.20000, 2.99480e-04
0.40000, -3.05929e-04
0.60000, 3.04369e-04
0.80000, -2.89479e-04
1.00000, 2.66360e-04
1.20000, -2.44352e-04
1.40000, 2.26360e-04
1.60000, -2.06117e-04
1.80000, 1.76226e-04
2.00000, -1.37424e-04
2.20000, 9.92090e-05
2.40000, -7.17970e-05
2.60000, 5.74164e-05
2.80000, -4.88091e-05
3.00000, 3.60133e-05
3.20000, -1.44885e-05
3.40000, -1.34867e-05
3.60000, 4.33561e-05
3.80000, -7.04018e-05
4.00000, 8.67392e-05
4.20000, -8.10469e-05
4.40000, 4.71223e-05
4.60000, 5.18948e-06
4.80000, -4.95295e-05
5.00000, 5.79035e-05
5.20000, -2.07186e-05
5.40000, -4.65646e-05
5.60000, 1.18681e-04
5.80000, -1.82913e-04
6.00000, 2.43867e-04
6.20000, -3.06467e-04
6.40000, 3.59990e-04
6.60000, -3.83383e-04
6.80000, 3.64497e-04
7.00000, -3.10652e-04
7.20000, 2.41549e-04
7.40000, -1.75533e-04
7.60000, 1.22625e-04
7.80000, -8.57041e-05
8.00000, 6.33967e-05
8.20000, -5.13588e-05
8.40000, 4.37491e-05
8.60000, -3.60071e-05
8.80000, 2.68666e-05
9.00000, -1.77619e-05
9.20000, 1.05287e-05
9.40000, -5.42372e-06
9.60000, 5.84959e-07
9.80000, 6.85823e-06
10.00000, -1.86011e-05
10.20000, 3.35581e-05
10.40000, -4.83515e-05
10.60000, 5.93747e-05
10.80000, -6.44134e-05
11.00000, 6.28745e-05
11.20000, -5.55409e-05
11.40000, 4.47899e-05
11.60000, -3.48728e-05
11.80000, 3.12551e-05
12.00000, -3.84133e-05
12.20000, 5.62649e-05
12.40000, -7.67468e-05
12.60000, 8.38446e-05
12.80000, -6.09345e-05
13.00000, 5.34137e-06
13.20000, 5.98824e-05
13.40000, -9.34472e-05
13.60000, 6.59911e-05
13.80000, 1.14454e-05
14.00000, -9.22675e-05
14.20000, 1.31657e-04
14.40000, -1.19418e-04
14.60000, 7.84665e-05
14.80000, -3.84219e-05
15.00000, 1.44780e-05
15.20000, -5.88491e-06
15.40000, 5.28145e-06
15.60000, -5.96469e-06
15.80000, 3.57401e-06
16.00000, 4.79260e-06
16.20000, -2.12719e-05
16.40000, 4.66510e-05
16.60000, -7.82734e-05
16.80000, 1.08179e-04
17.00000, -1.25144e-04
17.20000, 1.21562e-04
17.40000, -9.96273e-05
17.60000, 7.00157e-05
17.80000, -4.41815e-05
18.00000, 2.87268e-05
18.20000, -2.64379e-05
18.40000, 3.87494e-05
18.60000, -6.26869e-05
18.80000, 8.49843e-05
19.00000, -8.53402e-05
19.20000, 5.65557e-05
19.40000, -3.02758e-05
19.60000, 7.83505e-05
19.80000, -2.67265e-04
20.00000, 5.87408e-04
20.20000, -9.23576e-04
20.40000, 1.11427e-03
20.60000, -1.06159e-03
20.80000, 7.94338e-04
21.00000, -4.33400e-04
21.20000, 1.04525e-04
21.40000, 1.22794e-04
21.60000, -2.38623e-04
21.80000, 2.59962e-04
22.00000, -2.00509e-04
22.20000, 6.75152e-05
22.40000, 1.19694e-04
22.60000, -3.19234e-04
22.80000, 4.82106e-04
23.00000, -5.75011e-04
23.20000, 5.82836e-04
23.40000, -4.95171e-04
23.60000, 3.05458e-04
23.80000, -3.17417e-05
24.00000, -2.67266e-04
24.20000, 5.09503e-04
24.40000, -6.34469e-04
24.60000, 6.39492e-04
24.80000, -5.77266e-04
25.00000, 5.17217e-04
25.20000, -5.00096e-04
25.40000, 5.16704e-04
25.60000, -5.20903e-04
25.80000, 4.63663e-04
26.00000, -3.27076e-04
26.20000, 1.42242e-04
26.40000, 2.06670e-05
26.60000, -9.25797e-05
26.80000, 5.32786e-05
27.00000, 5.38990e-05
27.20000, -1.57398e-04
27.40000, 2.10149e-04
27.60000, -2.10639e-04
27.80000, 1.81829e-04
28.00000, -1.42265e-04
28.20000, 1.01930e-04
28.40000, -7.66441e-05
28.60000, 9.15035e-05
28.80000, -1.61611e-04
29.00000, 2.69709e-04
29.20000, -3.67521e-04
29.40000, 4.05403e-04
29.60000, -3.67311e-04
29.80000, 2.81725e-04
30.00000, -2.01457e-04
30.20000, 1.72446e-04
30.40000, -2.12950e-04
30.60000, 3.05917e-04
30.80000, -4.01342e-04
31.00000, 4.34349e-04
31.20000, -3.59350e-04
31.40000, 1.78810e-04
31.60000, 5.88957e-05
31.80000, -2.90155e-04
32.00000, 4.66348e-04
32.20000, -5.63081e-04
32.40000, 5.77061e-04
32.60000, -5.27091e-04
32.80000, 4.54517e-04
33.00000, -4.06077e-04
33.20000, 4.01995e-04
33.40000, -4.18148e-04
33.60000, 4.05314e-04
33.80000, -3.32196e-04
34.00000, 2.11738e-04
34.20000, -8.61805e-05
34.40000, -9.72142e-06
34.60000, 6.79090e-05
34.80000, -9.63718e-05
35.00000, 1.00893e-04
35.20000, -7.94669e-05
35.40000, 2.61312e-05
35.60000, 6.41865e-05
35.80000, -1.87301e-04
36.00000, 3.18358e-04
36.20000, -4.12105e-04
36.40000, 4.24916e-04
36.60000, -3.42566e-04
36.80000, 1.85892e-04
37.00000, 9.64133e-06
37.20000, -2.14449e-04
37.40000, 4.04529e-04
37.60000, -5.51322e-04
37.80000, 6.24868e-04
38.00000, -6.10782e-04
38.20000, 5.20413e-04
38.40000, -3.83110e-04
38.60000, 2.30891e-04
38.80000, -8.84921e-05
39.00000, -3.00393e-05
39.20000, 1.22308e-04
39.40000, -1.96545e-04
39.60000, 2.65811e-04
39.80000, -3.35648e-04
40.00000, 3.90396e-04
40.20000, -3.93249e-04
40.40000, 3.10953e-04
40.60000, -1.47776e-04
40.80000, -4.57949e-05
41.00000, 2.03394e-04
41.20000, -2.84787e-04
41.40000, 2.91846e-04
41.60000, -2.51350e-04
41.80000, 1.88403e-04
42.00000, -1.14132e-04
42.20000, 3.07713e-05
42.40000, 5.73963e-05
42.60000, -1.38310e-04
42.80000, 1.95030e-04
43.00000, -2.13496e-04
43.20000, 1.87708e-04
43.40000, -1.17919e-04
43.60000, 5.81346e-06
43.80000, 1.45207e-04
44.00000, -3.22684e-04
44.20000, 4.98205e-04
44.40000, -6.30536e-04
44.60000, 6.80787e-04
44.80000, -6.30980e-04
45.00000, 4.93710e-04
45.20000, -3.07634e-04
45.40000, 1.22925e-04
45.60000, 1.65270e-05
45.80000, -8.79447e-05
46.00000, 9.39568e-05
46.20000, -5.20578e-05
46.40000, -2.27977e-05
46.60000, 1.25628e-04
46.80000, -2.49911e-04
47.00000, 3.68288e-04
47.20000, -4.29888e-04
47.40000, 3.87734e-04
47.60000, -2.37918e-04
47.80000, 3.12224e-05
48.00000, 1.62403e-04
48.20000, -3.09362e-04
48.40000, 4.36193e-04
48.60000, -5.95665e-04
48.80000, 8.02574e-04
49.00000, -9.98597e-04
49.20000, 1.08439e-03
49.40000, -9.95983e-04
49.60000, 7.57651e-04
49.80000, -4.64782e-04
50.00000, 2.17197e-04
50.20000, -6.40745e-05
50.40000, -2.36955e-06
50.60000, 1.73986e-05
50.80000, -1.31919e-05
51.00000, 6.73529e-06
51.20000, -2.88778e-06
51.40000, 1.38171e-06
51.60000, -1.32156e-06
51.80000, 2.86158e-06
52.00000, -7.60902e-06
52.20000, 1.78619e-05
52.40000, -3.27526e-05
52.60000, 4.02504e-05
52.80000, -1.09591e-05
53.00000, -9.21665e-05
53.20000, 2.81403e-04
53.40000, -5.11682e-04
53.60000, 6.89511e-04
53.80000, -7.32721e-04
54.00000, 6.30761e-04
54.20000, -4.46837e-04
54.40000, 2.63965e-04
54.60000, -1.29320e-04
54.80000, 3.73589e-05
55.00000, 5.12619e-05
55.20000, -1.75169e-04
55.40000, 3.38892e-04
55.60000, -5.01282e-04
55.80000, 6.03652e-04
56.00000, -6.20015e-04
56.20000, 5.77512e-04
56.40000, -5.22369e-04
56.60000, 4.71973e-04
56.80000, -4.05933e-04
57.00000, 2.92895e-04
57.20000, -1.12724e-04
57.40000, -1.37794e-04
57.60000, 4.35208e-04
57.80000, -7.16701e-04
58.00000, 8.97780e-04
