# Frequency (THz), VDOS (THz^-1)
0.00000, 2.09811e-04
0.20000, -2.96200e-04
0.40000, 5.05108e-04
0.60000, -7.16172e-04
0.80000, 8.12594e-04
1.00000, -7.50229e-04
1.20000, 5.72086e-04
1.40000, -3.61986e-04
1.60000, 1.84425e-04
1.80000, -6.03825e-05
2.00000, -1.83076e-05
2.20000, 6.87893e-05
2.40000, -1.11927e-04
2.60000, 1.71581e-04
2.80000, -2.61564e-04
3.00000, 3.65792e-04
3.20000, -4.35927e-04
3.40000, 4.19437e-04
3.60000, -2.99504e-04
3.80000, 1.12330e-04
4.00000, 7.41973e-05
4.20000, -2.03218e-04
4.40000, 2.59765e-04
4.60000, -2.68881e-04
4.80000, 2.67043e-04
5.00000, -2.72204e-04
5.20000, 2.75634e-04
5.40000, -2.58258e-04
5.60000, 2.13145e-04
5.80000, -1.53016e-04
6.00000, 9.86418e-05
6.20000, -6.23322e-05
6.40000, 4.22226e-05
6.60000, -2.93161e-05
6.80000, 1.71276e-05
7.00000, -4.98105e-06
7.20000, -4.81378e-06
7.40000, 1.06447e-05
7.60000, -1.29734e-05
7.80000, 1.36231e-05
8.00000, -1.42972e-05
8.20000, 1.57464e-05
8.40000, -1.84567e-05
8.60000, 2.36802e-05
8.80000, -3.24827e-05
9.00000, 4.31707e-05
9.20000, -5.07301e-05
9.40000, 5.01450e-05
9.60000, -4.04422e-05
9.80000, 2.52755e-05
10.00000, -1.01191e-05
10.20000, -7.09720e-07
10.40000, 5.58991e-06
10.60000, -6.23628e-06
10.80000, 6.89330e-06
11.00000, -1.11115e-05
11.20000, 1.87240e-05
11.40000, -2.75317e-05
11.60000, 3.90974e-05
11.80000, -6.19482e-05
12.00000, 1.06948e-04
12.20000, -1.77209e-04
12.40000, 2.60685e-04
12.60000, -3.32461e-04
12.80000, 3.66320e-04
13.00000, -3.47585e-04
13.20000, 2.79164e-04
13.40000, -1.79953e-04
13.60000, 7.93200e-05
13.80000, -8.60749e-06
14.00000, -1.12053e-05
14.20000, -1.91930e-05
14.40000, 7.71299e-05
14.60000, -1.31949e-04
14.80000, 1.62757e-04
15.00000, -1.65198e-04
15.20000, 1.44774e-04
15.40000, -1.07742e-04
15.60000, 5.93157e-05
15.80000, -7.31883e-06
16.00000, -3.66081e-05
16.20000, 6.16793e-05
16.40000, -6.44501e-05
16.60000, 5.07835e-05
16.80000, -3.13636e-05
17.00000, 1.49518e-05
17.20000, -4.92703e-06
17.40000, 3.71786e-07
17.60000, 1.24992e-06
17.80000, -2.50728e-06
18.00000, 5.44796e-06
18.20000, -1.10096e-05
18.40000, 1.85648e-05
18.60000, -2.63660e-05
18.80000, 3.24956e-05
19.00000, -3.52847e-05
19.20000, 3.33822e-05
19.40000, -2.64490e-05
19.60000, 1.61165e-05
19.80000, -5.54713e-06
20.00000, -2.80635e-06
20.20000, 9.29549e-06
20.40000, -1.69274e-05
20.60000, 2.90459e-05
20.80000, -4.65984e-05
21.00000, 6.67038e-05
21.20000, -8.35536e-05
21.40000, 9.16252e-05
21.60000, -8.93407e-05
21.80000, 8.01475e-05
22.00000, -6.96793e-05
22.20000, 6.12693e-05
22.40000, -5.38653e-05
22.60000, 4.40060e-05
22.80000, -2.94589e-05
23.00000, 1.11379e-05
23.20000, 7.45287e-06
23.40000, -2.19869e-05
23.60000, 2.93271e-05
23.80000, -2.89138e-05
24.00000, 2.24242e-05
24.20000, -1.22544e-05
24.40000, 1.04746e-06
24.60000, 7.29035e-06
24.80000, -7.56038e-06
25.00000, -3.85349e-06
25.20000, 2.47731e-05
25.40000, -4.57928e-05
25.60000, 5.47720e-05
25.80000, -4.53432e-05
26.00000, 2.19990e-05
26.20000, 4.30359e-06
26.40000, -2.68433e-05
26.60000, 5.03761e-05
26.80000, -8.92973e-05
27.00000, 1.59093e-04
27.20000, -2.65292e-04
27.40000, 3.93401e-04
27.60000, -5.07243e-04
27.80000, 5.63855e-04
28.00000, -5.39535e-04
28.20000, 4.46163e-04
28.40000, -3.22599e-04
28.60000, 2.08970e-04
28.80000, -1.24879e-04
29.00000, 6.51525e-05
29.20000, -1.25606e-05
29.40000, -4.21533e-05
29.60000, 8.65432e-05
29.80000, -9.03023e-05
30.00000, 2.61536e-05
30.20000, 1.06685e-04
30.40000, -2.73410e-04
30.60000, 4.15668e-04
30.80000, -4.79422e-04
31.00000, 4.44354e-04
31.20000, -3.35398e-04
31.40000, 2.05314e-04
31.60000, -1.00689e-04
31.80000, 3.89364e-05
32.00000, -1.07213e-05
32.20000, -2.44206e-06
32.40000, 1.31813e-05
32.60000, -2.34551e-05
32.80000, 2.78845e-05
33.00000, -2.07985e-05
33.20000, 2.38624e-06
33.40000, 2.02008e-05
33.60000, -3.75319e-05
33.80000, 4.43872e-05
34.00000, -4.28154e-05
34.20000, 3.99004e-05
34.40000, -4.25816e-05
34.60000, 5.29927e-05
34.80000, -6.62299e-05
35.00000, 7.16327e-05
35.20000, -5.86332e-05
35.40000, 2.51495e-05
35.60000, 1.84598e-05
35.80000, -5.52376e-05
36.00000, 7.28872e-05
36.20000, -7.02304e-05
36.40000, 5.47341e-05
36.60000, -3.60896e-05
36.80000, 2.17080e-05
37.00000, -1.49435e-05
37.20000, 1.44497e-05
37.40000, -1.49263e-05
37.60000, 1.06473e-05
37.80000, -4.01710e-07
38.00000, -1.09511e-05
38.20000, 1.71305e-05
38.40000, -1.69216e-05
38.60000, 1.48963e-05
38.80000, -1.54816e-05
39.00000, 1.79654e-05
39.20000, -1.83094e-05
39.40000, 1.44479e-05
39.60000, -8.25130e-06
39.80000, 2.94138e-06
40.00000, -1.16036e-07
40.20000, -6.52110e-07
40.40000, 4.96940e-07
40.60000, -2.00642e-07
40.80000, 4.15277e-08
41.00000, -9.92663e-08
41.20000, 5.39215e-07
41.40000, -1.65084e-06
41.60000, 3.49939e-06
41.80000, -5.30507e-06
42.00000, 5.29083e-06
42.20000, -1.85591e-06
42.40000, -4.51121e-06
42.60000, 1.08850e-05
42.80000, -1.43603e-05
43.00000, 1.50092e-05
43.20000, -1.59111e-05
43.40000, 2.02775e-05
43.60000, -2.88311e-05
43.80000, 3.92903e-05
44.00000, -4.72141e-05
44.20000, 4.77372e-05
44.40000, -3.86698e-05
44.60000, 2.36086e-05
44.80000, -1.16116e-05
45.00000, 1.20954e-05
45.20000, -2.84140e-05
45.40000, 5.52112e-05
45.60000, -8.13100e-05
45.80000, 9.57634e-05
46.00000, -9.33440e-05
46.20000, 7.66138e-05
46.40000, -5.35430e-05
46.60000, 3.23805e-05
46.80000, -1.75297e-05
47.00000, 9.02800e-06
47.20000, -4.77587e-06
47.40000, 2.78864e-06
47.60000, -1.94339e-06
47.80000, 1.68485e-06
48.00000, -1.68724e-06
48.20000, 1.79329e-06
48.40000, -1.99414e-06
48.60000, 2.28203e-06
48.80000, -2.50394e-06
49.00000, 2.38816e-06
49.20000, -1.69216e-06
49.40000, 2.74310e-07
49.60000, 1.96563e-06
49.80000, -5.11362e-06
50.00000, 9.09317e-06
50.20000, -1.34373e-05
50.40000, 1.72265e-05
50.60000, -1.93368e-05
50.80000, 1.89185e-05
51.00000, -1.58687e-05
51.20000, 1.10090e-05
51.40000, -5.77750e-06
51.60000, 1.54106e-06
51.80000, 1.04701e-06
52.00000, -2.21895e-06
52.20000, 2.75282e-06
52.40000, -3.44347e-06
52.60000, 4.70464e-06
52.80000, -6.39813e-06
53.00000, 7.88006e-06
53.20000, -8.29546e-06
53.40000, 7.09879e-06
53.60000, -4.53137e-06
53.80000, 1.61922e-06
54.00000, 4.60247e-07
54.20000, -1.16923e-06
54.40000, 8.44712e-07
54.60000, -2.25402e-07
54.80000, -1.69806e-07
55.00000, 2.52808e-07
55.20000, -1.74409e-07
55.40000, 8.03551e-08
55.60000, -2.52271e-08
55.80000, 4.64033e-09
56.00000, -1.41047e-09
56.20000, 4.14879e-09
56.40000, -7.55294e-09
56.60000, 9.34747e-09
56.80000, -8.85929e-09
57.00000, 6.56667e-09
57.20000, -3.59549e-09
57.40000, 1.08765e-09
57.60000, 2.87394e-10
57.80000, -5.41357e-10
58.00000, 2.59128e-10
58.20000, -1.92679e-10
58.40000, 7.54479e-10
58.60000, -1.75249e-09
58.80000, 2.56150e-09
59.00000, -2.58450e-09
59.20000, 1.66112e-09
59.40000, -1.60315e-10
59.60000, -1.27322e-09
59.80000, 2.12366e-09
60.00000, -2.27531e-09
60.20000, 1.98791e-09
60.40000, -1.64661e-09
60.60000, 1.50190e-09
60.80000, -1.57277e-09
61.00000, 1.72766e-09
61.20000, -1.82975e-09
61.40000, 1.82608e-09
61.60000, -1.73905e-09
