# Frequency (THz), VDOS (THz^-1)
0.00000, -6.96840e-05
0.20000, 5.76150e-05
0.40000, -2.89138e-05
0.60000, -1.34737e-06
0.80000, 2.32698e-05
1.00000, -3.54634e-05
1.20000, 3.91480e-05
1.40000, -3.42822e-05
1.60000, 2.20567e-05
1.80000, -7.32865e-06
2.00000, -4.13179e-06
2.20000, 1.04189e-05
2.40000, -1.47212e-05
2.60000, 2.20021e-05
2.80000, -3.42897e-05
3.00000, 4.82235e-05
3.20000, -5.68093e-05
3.40000, 5.43680e-05
3.60000, -4.07520e-05
3.80000, 2.12765e-05
4.00000, -2.81986e-06
4.20000, -1.03187e-05
4.40000, 1.81186e-05
4.60000, -2.38443e-05
4.80000, 3.10676e-05
5.00000, -4.00825e-05
5.20000, 4.66115e-05
5.40000, -4.50497e-05
5.60000, 3.39589e-05
5.80000, -1.81952e-05
6.00000, 5.27426e-06
6.20000, 1.16019e-07
6.40000, 1.76419e-06
6.60000, -7.57857e-06
6.80000, 1.36659e-05
7.00000, -1.75346e-05
7.20000, 1.83063e-05
7.40000, -1.65536e-05
7.60000, 1.34066e-05
7.80000, -9.42482e-06
8.00000, 4.36216e-06
8.20000, 2.06171e-06
8.40000, -9.64382e-06
8.60000, 1.81040e-05
8.80000, -2.73214e-05
9.00000, 3.64032e-05
9.20000, -4.27292e-05
9.40000, 4.28097e-05
9.60000, -3.45895e-05
9.80000, 1.90221e-05
10.00000, 1.23320e-07
10.20000, -1.75907e-05
10.40000, 2.87850e-05
10.60000, -3.24762e-05
10.80000, 3.17369e-05
11.00000, -3.08775e-05
11.20000, 3.10441e-05
11.40000, -3.00436e-05
11.60000, 2.68193e-05
11.80000, -2.45328e-05
12.00000, 2.81055e-05
12.20000, -3.94102e-05
12.40000, 5.56871e-05
12.60000, -7.21091e-05
12.80000, 8.48645e-05
13.00000, -9.17340e-05
13.20000, 9.09956e-05
13.40000, -8.16421e-05
13.60000, 6.56097e-05
13.80000, -4.88965e-05
14.00000, 3.88493e-05
14.20000, -3.96169e-05
14.40000, 5.01802e-05
14.60000, -6.61318e-05
14.80000, 8.22112e-05
15.00000, -9.28342e-05
15.20000, 9.16001e-05
15.40000, -7.28840e-05
15.60000, 3.61617e-05
15.80000, 1.05961e-05
16.00000, -5.28469e-05
16.20000, 7.68402e-05
16.40000, -7.74117e-05
16.60000, 6.01738e-05
16.80000, -3.65286e-05
17.00000, 1.60957e-05
17.20000, -2.73473e-06
17.40000, -4.25814e-06
17.60000, 7.19192e-06
17.80000, -8.54955e-06
18.00000, 1.10078e-05
18.20000, -1.74706e-05
18.40000, 3.08727e-05
18.60000, -5.34051e-05
18.80000, 8.36240e-05
19.00000, -1.12745e-04
19.20000, 1.26332e-04
19.40000, -1.14169e-04
19.60000, 7.96758e-05
19.80000, -3.72540e-05
