# Frequency (THz), VDOS (THz^-1)
0.00000, -8.19485e-05
0.20000, 6.75605e-05
0.40000, -3.31595e-05
0.60000, -3.49127e-06
0.80000, 3.03226e-05
1.00000, -4.51018e-05
1.20000, 4.90649e-05
1.40000, -4.25455e-05
1.60000, 2.74473e-05
1.80000, -9.61788e-06
2.00000, -4.28458e-06
2.20000, 1.19603e-05
2.40000, -1.68300e-05
2.60000, 2.45445e-05
2.80000, -3.77852e-05
3.00000, 5.32206e-05
3.20000, -6.31181e-05
3.40000, 6.08371e-05
3.60000, -4.57669e-05
3.80000, 2.35800e-05
4.00000, -2.29112e-06
4.20000, -1.22572e-05
4.40000, 1.92305e-05
4.60000, -2.33246e-05
4.80000, 3.15757e-05
5.00000, -4.66157e-05
5.20000, 6.21203e-05
5.40000, -6.70352e-05
5.60000, 5.59136e-05
5.80000, -3.44523e-05
6.00000, 1.44785e-05
6.20000, -4.62564e-06
6.40000, 5.94328e-06
6.60000, -1.40815e-05
6.80000, 2.33785e-05
7.00000, -2.94729e-05
7.20000, 3.05596e-05
7.40000, -2.76331e-05
7.60000, 2.30810e-05
7.80000, -1.82765e-05
8.00000, 1.25811e-05
8.20000, -4.78462e-06
8.40000, -5.24284e-06
8.60000, 1.70170e-05
8.80000, -3.06088e-05
9.00000, 4.55350e-05
9.20000, -5.83865e-05
9.40000, 6.33997e-05
9.60000, -5.65490e-05
9.80000, 3.88221e-05
10.00000, -1.57235e-05
10.20000, -5.75989e-06
10.40000, 2.09701e-05
10.60000, -3.08522e-05
10.80000, 4.11762e-05
11.00000, -5.55740e-05
11.20000, 6.89095e-05
11.40000, -7.11112e-05
11.60000, 5.96926e-05
11.80000, -4.58600e-05
12.00000, 4.53533e-05
12.20000, -6.42700e-05
12.40000, 9.55015e-05
12.60000, -1.27055e-04
12.80000, 1.50683e-04
13.00000, -1.62806e-04
13.20000, 1.61100e-04
13.40000, -1.44253e-04
13.60000, 1.15930e-04
13.80000, -8.65528e-05
14.00000, 6.85295e-05
14.20000, -6.90654e-05
14.40000, 8.75188e-05
14.60000, -1.17984e-04
14.80000, 1.51912e-04
15.00000, -1.77614e-04
15.20000, 1.79873e-04
15.40000, -1.45043e-04
15.60000, 7.12954e-05
15.80000, 2.43176e-05
16.00000, -1.10754e-04
16.20000, 1.59165e-04
16.40000, -1.59201e-04
16.60000, 1.23020e-04
16.80000, -7.44374e-05
17.00000, 3.31804e-05
17.20000, -6.81137e-06
17.40000, -6.72448e-06
17.60000, 1.28813e-05
17.80000, -1.72549e-05
18.00000, 2.53959e-05
18.20000, -4.30419e-05
18.40000, 7.58886e-05
18.60000, -1.27631e-04
18.80000, 1.93590e-04
19.00000, -2.53578e-04
19.20000, 2.76512e-04
19.40000, -2.41544e-04
19.60000, 1.58013e-04
19.80000, -6.09234e-05
20.00000, -1.63110e-05
20.20000, 6.50413e-05
20.40000, -1.00349e-04
20.60000, 1.42294e-04
20.80000, -1.98814e-04
21.00000, 2.60866e-04
21.20000, -3.08475e-04
21.40000, 3.22771e-04
21.60000, -2.98350e-04
21.80000, 2.48323e-04
22.00000, -1.96361e-04
22.20000, 1.60105e-04
22.40000, -1.39940e-04
22.60000, 1.23082e-04
22.80000, -9.74674e-05
23.00000, 6.16224e-05
23.20000, -2.39306e-05
23.40000, -5.09627e-06
23.60000, 2.06399e-05
23.80000, -2.50500e-05
24.00000, 2.16156e-05
24.20000, -9.30444e-06
24.40000, -1.22049e-05
24.60000, 3.26665e-05
24.80000, -3.15594e-05
25.00000, -7.19349e-06
25.20000, 7.81576e-05
25.40000, -1.51151e-04
25.60000, 1.88407e-04
25.80000, -1.70949e-04
26.00000, 1.09744e-04
26.20000, -2.71432e-05
26.40000, -7.65093e-05
26.60000, 2.41791e-04
26.80000, -5.41630e-04
27.00000, 1.04864e-03
27.20000, -1.77806e-03
27.40000, 2.61958e-03
27.60000, -3.32094e-03
27.80000, 3.59273e-03
28.00000, -3.29537e-03
28.20000, 2.55078e-03
28.40000, -1.66598e-03
28.60000, 9.35766e-04
28.80000, -4.92645e-04
29.00000, 2.96499e-04
29.20000, -2.25184e-04
29.40000, 1.75650e-04
