# Frequency (THz), VDOS (THz^-1)
0.00000, -4.86961e-04
0.20000, 4.66595e-04
0.40000, -4.15672e-04
0.60000, 3.54846e-04
0.80000, -2.97408e-04
1.00000, 2.43238e-04
1.20000, -1.87467e-04
1.40000, 1.30310e-04
1.60000, -7.85708e-05
1.80000, 4.13954e-05
2.00000, -2.46275e-05
2.20000, 2.56734e-05
2.40000, -3.34291e-05
2.60000, 3.61675e-05
2.80000, -3.02262e-05
3.00000, 1.98107e-05
3.20000, -9.69275e-06
3.40000, 8.63846e-07
3.60000, 7.09870e-06
3.80000, -1.26829e-05
4.00000, 1.33613e-05
4.20000, -8.84522e-06
4.40000, 1.55580e-06
4.60000, 6.60656e-06
4.80000, -1.63697e-05
5.00000, 2.78036e-05
5.20000, -3.50912e-05
5.40000, 2.79577e-05
5.60000, -1.36617e-06
5.80000, -3.68715e-05
6.00000, 7.04181e-05
6.20000, -8.67577e-05
6.40000, 8.51783e-05
6.60000, -7.44580e-05
6.80000, 6.48608e-05
7.00000, -6.17432e-05
7.20000, 6.39712e-05
7.40000, -6.62072e-05
7.60000, 6.26801e-05
7.80000, -5.01623e-05
8.00000, 2.88164e-05
8.20000, -1.35041e-06
8.40000, -2.79443e-05
8.60000, 5.37507e-05
8.80000, -7.08815e-05
9.00000, 7.64331e-05
9.20000, -7.16696e-05
9.40000, 6.21604e-05
9.60000, -5.56120e-05
9.80000, 5.77693e-05
10.00000, -6.83195e-05
10.20000, 8.01923e-05
10.40000, -8.41681e-05
10.60000, 7.61167e-05
10.80000, -6.07778e-05
11.00000, 4.81060e-05
11.20000, -4.51122e-05
11.40000, 5.10898e-05
11.60000, -6.07127e-05
11.80000, 7.05027e-05
12.00000, -8.03430e-05
12.20000, 8.87551e-05
12.40000, -8.98002e-05
12.60000, 7.76977e-05
12.80000, -5.45152e-05
13.00000, 3.14666e-05
13.20000, -2.14478e-05
13.40000, 2.96086e-05
13.60000, -5.00335e-05
13.80000, 7.06111e-05
14.00000, -8.15065e-05
14.20000, 8.06817e-05
14.40000, -7.34760e-05
14.60000, 6.83509e-05
14.80000, -7.27984e-05
15.00000, 9.19493e-05
15.20000, -1.30017e-04
15.40000, 1.91516e-04
15.60000, -2.76854e-04
15.80000, 3.72059e-04
16.00000, -4.44379e-04
16.20000, 4.56772e-04
16.40000, -3.94584e-04
16.60000, 2.79218e-04
16.80000, -1.54222e-04
17.00000, 5.78243e-05
17.20000, -6.67538e-06
17.40000, -8.50618e-07
17.60000, -2.67378e-05
17.80000, 7.96194e-05
18.00000, -1.45325e-04
18.20000, 2.10519e-04
18.40000, -2.71088e-04
18.60000, 3.39428e-04
18.80000, -4.32514e-04
19.00000, 5.44186e-04
19.20000, -6.30391e-04
19.40000, 6.30333e-04
19.60000, -5.08788e-04
19.80000, 2.81410e-04
20.00000, -5.45496e-06
20.20000, -2.48740e-04
20.40000, 4.24804e-04
20.60000, -4.97503e-04
20.80000, 4.76413e-04
21.00000, -3.94657e-04
21.20000, 2.90777e-04
21.40000, -1.95775e-04
21.60000, 1.28244e-04
21.80000, -9.31682e-05
22.00000, 8.36726e-05
22.20000, -8.76464e-05
22.40000, 9.50714e-05
22.60000, -9.93139e-05
22.80000, 9.49382e-05
23.00000, -8.06875e-05
23.20000, 6.55265e-05
23.40000, -6.48968e-05
23.60000, 8.53721e-05
23.80000, -1.14539e-04
24.00000, 1.29625e-04
24.20000, -1.16630e-04
24.40000, 8.12178e-05
24.60000, -4.44633e-05
24.80000, 3.18945e-05
25.00000, -6.40635e-05
25.20000, 1.47060e-04
25.40000, -2.62412e-04
25.60000, 3.67577e-04
25.80000, -4.16062e-04
26.00000, 3.84534e-04
26.20000, -2.83505e-04
26.40000, 1.46019e-04
26.60000, -1.02888e-05
26.80000, -9.06537e-05
27.00000, 1.35950e-04
27.20000, -1.26004e-04
27.40000, 8.50344e-05
27.60000, -4.64816e-05
27.80000, 3.07148e-05
28.00000, -3.78380e-05
28.20000, 6.07221e-05
28.40000, -9.70533e-05
28.60000, 1.43173e-04
28.80000, -1.83439e-04
29.00000, 2.00394e-04
29.20000, -2.00086e-04
29.40000, 2.16165e-04
29.60000, -2.77960e-04
29.80000, 3.76790e-04
30.00000, -4.69636e-04
30.20000, 5.13066e-04
30.40000, -4.90056e-04
30.60000, 4.11529e-04
30.80000, -3.03751e-04
31.00000, 1.95459e-04
31.20000, -1.07808e-04
31.40000, 4.84903e-05
31.60000, -1.35408e-05
31.80000, -4.75132e-06
32.00000, 1.15862e-05
32.20000, -9.81507e-06
32.40000, 3.17874e-06
32.60000, 2.98967e-06
32.80000, -4.25008e-06
33.00000, -7.41893e-07
33.20000, 1.01734e-05
33.40000, -1.97294e-05
33.60000, 2.30487e-05
33.80000, -1.35901e-05
34.00000, -1.15392e-05
34.20000, 4.90110e-05
34.40000, -9.09161e-05
34.60000, 1.28197e-04
34.80000, -1.50998e-04
35.00000, 1.47180e-04
35.20000, -1.06984e-04
35.40000, 3.53458e-05
35.60000, 4.21674e-05
35.80000, -9.28439e-05
36.00000, 9.93871e-05
36.20000, -6.80484e-05
36.40000, 1.75134e-05
36.60000, 3.48332e-05
36.80000, -7.82860e-05
37.00000, 1.09530e-04
37.20000, -1.30509e-04
37.40000, 1.39964e-04
37.60000, -1.24859e-04
37.80000, 6.66708e-05
38.00000, 3.67870e-05
38.20000, -1.56916e-04
38.40000, 2.48341e-04
38.60000, -2.80727e-04
38.80000, 2.56249e-04
39.00000, -1.99212e-04
39.20000, 1.35325e-04
39.40000, -8.06836e-05
39.60000, 4.17145e-05
39.80000, -1.82790e-05
40.00000, 6.56049e-06
40.20000, -1.81230e-06
40.40000, 3.55571e-07
40.60000, -1.98225e-07
40.80000, 9.24795e-07
41.00000, -4.07386e-06
41.20000, 1.46524e-05
41.40000, -4.28700e-05
41.60000, 1.02829e-04
41.80000, -2.04407e-04
42.00000, 3.40100e-04
42.20000, -4.77800e-04
42.40000, 5.71125e-04
42.60000, -5.83993e-04
42.80000, 5.10504e-04
43.00000, -3.75293e-04
43.20000, 2.17817e-04
43.40000, -7.39014e-05
43.60000, -3.63352e-05
43.80000, 1.09709e-04
44.00000, -1.48593e-04
44.20000, 1.45617e-04
44.40000, -8.48005e-05
44.60000, -3.08103e-05
44.80000, 1.49121e-04
45.00000, -1.79952e-04
45.20000, 5.75488e-05
45.40000, 1.95433e-04
45.60000, -4.68525e-04
45.80000, 6.36325e-04
46.00000, -6.40689e-04
46.20000, 5.15446e-04
46.40000, -3.47336e-04
46.60000, 2.18754e-04
46.80000, -1.73822e-04
47.00000, 2.13784e-04
47.20000, -3.08197e-04
47.40000, 4.13404e-04
47.60000, -4.94446e-04
47.80000, 5.40587e-04
48.00000, -5.63060e-04
48.20000, 5.76007e-04
48.40000, -5.77595e-04
48.60000, 5.50625e-04
48.80000, -4.83374e-04
49.00000, 3.87567e-04
49.20000, -2.92533e-04
49.40000, 2.25359e-04
49.60000, -2.04340e-04
49.80000, 2.49773e-04
50.00000, -3.85945e-04
50.20000, 6.17511e-04
50.40000, -9.01714e-04
50.60000, 1.15309e-03
50.80000, -1.28709e-03
51.00000, 1.26753e-03
51.20000, -1.11624e-03
51.40000, 8.77950e-04
51.60000, -5.75796e-04
51.80000, 2.03831e-04
52.00000, 2.30898e-04
52.20000, -6.59106e-04
52.40000, 9.56118e-04
52.60000, -1.01960e-03
52.80000, 8.53030e-04
53.00000, -5.69867e-04
53.20000, 3.09666e-04
53.40000, -1.47811e-04
53.60000, 7.65789e-05
53.80000, -5.08685e-05
54.00000, 3.64215e-05
54.20000, -2.27220e-05
54.40000, 1.13652e-05
54.60000, -4.32993e-06
54.80000, 1.00449e-06
55.00000, 2.49760e-07
55.20000, -8.89846e-07
55.40000, 2.88906e-06
55.60000, -1.16617e-05
55.80000, 4.11749e-05
56.00000, -1.17892e-04
56.20000, 2.74008e-04
56.40000, -5.21162e-04
56.60000, 8.15760e-04
56.80000, -1.05397e-03
57.00000, 1.12549e-03
57.20000, -9.95444e-04
57.40000, 7.38235e-04
57.60000, -4.87613e-04
57.80000, 3.50921e-04
58.00000, -3.59446e-04
58.20000, 4.75004e-04
58.40000, -6.25232e-04
58.60000, 7.38994e-04
58.80000, -7.70393e-04
59.00000, 7.08611e-04
59.20000, -5.74674e-04
59.40000, 4.08878e-04
59.60000, -2.53230e-04
59.80000, 1.35365e-04
60.00000, -6.19828e-05
60.20000, 2.41580e-05
60.40000, -7.96853e-06
60.60000, 2.21252e-06
60.80000, -5.21638e-07
61.00000, 1.21759e-07
61.20000, -5.25918e-08
61.40000, 4.40332e-08
61.60000, -3.60515e-08
61.80000, 2.34366e-08
62.00000, -1.16919e-08
62.20000, 4.06458e-09
62.40000, -1.36221e-10
62.60000, -1.65923e-09
62.80000, 2.78386e-09
63.00000, -4.77298e-09
63.20000, 8.73450e-09
63.40000, -1.41693e-08
63.60000, 1.89241e-08
63.80000, -2.09540e-08
64.00000, 2.03137e-08
64.20000, -1.93140e-08
64.40000, 2.07270e-08
64.60000, -2.59405e-08
64.80000, 3.44932e-08
65.00000, -4.44711e-08
65.20000, 5.28789e-08
65.40000, -5.63432e-08
65.60000, 5.27355e-08
65.80000, -4.29219e-08
66.00000, 3.09384e-08
66.20000, -2.19026e-08
66.40000, 1.89933e-08
66.60000, -2.17701e-08
66.80000, 2.69401e-08
67.00000, -3.06930e-08
67.20000, 3.08146e-08
67.40000, -2.73626e-08
67.60000, 2.18894e-08
67.80000, -1.61103e-08
68.00000, 1.10103e-08
68.20000, -6.78663e-09
68.40000, 3.34151e-09
68.60000, -7.41425e-10
68.80000, -7.29677e-10
69.00000, 7.63315e-10
69.20000, 8.85181e-10
69.40000, -4.36171e-09
69.60000, 9.47421e-09
69.80000, -1.54462e-08
70.00000, 2.10736e-08
70.20000, -2.51034e-08
70.40000, 2.63545e-08
70.60000, -2.37963e-08
70.80000, 1.71855e-08
71.00000, -7.91955e-09
71.20000, -1.15138e-09
71.40000, 7.36270e-09
71.60000, -9.92087e-09
71.80000, 9.97448e-09
72.00000, -9.20479e-09
72.20000, 8.48805e-09
72.40000, -7.62466e-09
72.60000, 5.95647e-09
72.80000, -3.32041e-09
73.00000, 7.36520e-10
73.20000, -1.85007e-10
73.40000, 3.44024e-09
73.60000, -1.08790e-08
73.80000, 2.12468e-08
74.00000, -3.25294e-08
74.20000, 4.31853e-08
74.40000, -5.24623e-08
74.60000, 5.92388e-08
74.80000, -6.10359e-08
75.00000, 5.53743e-08
75.20000, -4.24753e-08
75.40000, 2.58091e-08
75.60000, -9.52193e-09
75.80000, -4.16127e-09
76.00000, 1.47171e-08
76.20000, -2.15467e-08
76.40000, 2.37448e-08
76.60000, -2.15557e-08
76.80000, 1.69806e-08
77.00000, -1.26585e-08
77.20000, 1.05347e-08
77.40000, -1.13086e-08
77.60000, 1.43434e-08
77.80000, -1.79161e-08
78.00000, 2.00811e-08
78.20000, -1.97747e-08
78.40000, 1.72299e-08
78.60000, -1.33997e-08
78.80000, 9.07539e-09
79.00000, -4.52766e-09
79.20000, -1.35936e-10
79.40000, 4.40170e-09
79.60000, -7.29899e-09
79.80000, 8.06982e-09
80.00000, -6.89793e-09
80.20000, 4.85660e-09
80.40000, -3.07302e-09
80.60000, 1.97699e-09
80.80000, -1.33145e-09
81.00000, 8.23611e-10
81.20000, -5.09022e-10
81.40000, 7.60860e-10
81.60000, -1.89822e-09
81.80000, 3.79852e-09
82.00000, -5.72704e-09
82.20000, 6.55646e-09
82.40000, -5.33696e-09
82.60000, 1.84022e-09
82.80000, 3.31074e-09
83.00000, -8.90447e-09
83.20000, 1.35272e-08
83.40000, -1.59814e-08
83.60000, 1.57478e-08
83.80000, -1.32722e-08
84.00000, 9.76751e-09
84.20000, -6.56888e-09
84.40000, 4.50716e-09
84.60000, -3.76784e-09
84.80000, 4.22167e-09
85.00000, -5.75049e-09
85.20000, 8.23864e-09
85.40000, -1.14049e-08
85.60000, 1.47319e-08
85.80000, -1.74490e-08
86.00000, 1.85303e-08
86.20000, -1.69077e-08
86.40000, 1.20086e-08
86.60000, -4.42395e-09
86.80000, -3.74452e-09
87.00000, 9.49723e-09
87.20000, -1.06253e-08
87.40000, 7.26068e-09
87.60000, -1.77742e-09
87.80000, -2.86469e-09
88.00000, 4.97439e-09
88.20000, -5.31837e-09
88.40000, 7.03175e-09
88.60000, -1.31804e-08
88.80000, 2.36803e-08
89.00000, -4.02177e-08
89.20000, 9.80046e-08
89.40000, -3.81223e-07
89.60000, 1.59491e-06
89.80000, -5.89693e-06
90.00000, 1.84177e-05
90.20000, -4.80851e-05
90.40000, 1.04655e-04
90.60000, -1.89768e-04
90.80000, 2.86619e-04
91.00000, -3.60406e-04
91.20000, 3.76876e-04
91.40000, -3.27081e-04
