# Frequency (THz), VDOS (THz^-1)
45.40000, -4.92831e-06
45.60000, -3.69896e-05
45.80000, 6.24161e-05
46.00000, -6.44806e-05
46.20000, 5.08074e-05
46.40000, -3.76530e-05
46.60000, 4.31975e-05
46.80000, -8.16624e-05
47.00000, 1.55936e-04
47.20000, -2.51178e-04
47.40000, 3.37649e-04
47.60000, -3.85737e-04
47.80000, 3.83256e-04
48.00000, -3.40698e-04
48.20000, 2.80740e-04
48.40000, -2.22296e-04
48.60000, 1.72559e-04
48.80000, -1.30921e-04
49.00000, 9.70502e-05
49.20000, -7.47065e-05
49.40000, 7.28398e-05
49.60000, -1.10189e-04
49.80000, 2.18748e-04
50.00000, -4.30269e-04
50.20000, 7.42251e-04
50.40000, -1.09064e-03
50.60000, 1.36630e-03
50.80000, -1.47575e-03
51.00000, 1.39765e-03
51.20000, -1.18491e-03
51.40000, 9.12708e-04
51.60000, -6.22548e-04
51.80000, 3.12085e-04
52.00000, 2.35938e-05
52.20000, -3.43985e-04
52.40000, 5.63948e-04
52.60000, -6.13164e-04
52.80000, 4.99807e-04
53.00000, -3.11473e-04
53.20000, 1.49469e-04
53.40000, -6.20419e-05
53.60000, 3.52009e-05
53.80000, -3.16596e-05
54.00000, 2.74563e-05
54.20000, -1.86871e-05
54.40000, 9.85003e-06
54.60000, -4.06171e-06
54.80000, 1.29251e-06
55.00000, -2.77785e-07
55.20000, -4.59732e-08
55.40000, 3.98100e-07
55.60000, -1.76583e-06
55.80000, 6.35312e-06
56.00000, -1.82649e-05
56.20000, 4.24820e-05
56.40000, -8.07942e-05
56.60000, 1.26433e-04
56.80000, -1.63306e-04
57.00000, 1.74346e-04
57.20000, -1.54183e-04
57.40000, 1.14399e-04
57.60000, -7.57734e-05
57.80000, 5.49946e-05
58.00000, -5.69288e-05
58.20000, 7.55880e-05
58.40000, -9.95834e-05
58.60000, 1.17680e-04
58.80000, -1.22628e-04
59.00000, 1.12752e-04
59.20000, -9.14234e-05
59.40000, 6.50548e-05
59.60000, -4.03100e-05
59.80000, 2.15686e-05
60.00000, -9.89300e-06
60.20000, 3.86731e-06
60.40000, -1.28215e-06
60.60000, 3.58643e-07
60.80000, -8.46449e-08
61.00000, 1.84619e-08
61.20000, -6.55179e-09
61.40000, 5.22354e-09
61.60000, -4.19529e-09
61.80000, 1.94500e-09
62.00000, 8.78214e-10
62.20000, -3.31562e-09
62.40000, 4.81207e-09
62.60000, -5.51432e-09
62.80000, 6.15764e-09
63.00000, -7.45204e-09
63.20000, 9.38303e-09
63.40000, -1.11482e-08
63.60000, 1.18260e-08
63.80000, -1.10605e-08
64.00000, 9.15837e-09
64.20000, -6.76188e-09
64.40000, 4.57132e-09
64.60000, -3.23518e-09
64.80000, 3.20070e-09
65.00000, -4.47240e-09
65.20000, 6.51391e-09
65.40000, -8.46906e-09
65.60000, 9.58520e-09
65.80000, -9.59863e-09
66.00000, 8.88696e-09
66.20000, -8.24286e-09
66.40000, 8.33040e-09
66.60000, -9.22231e-09
66.80000, 1.04025e-08
67.00000, -1.11685e-08
67.20000, 1.10558e-08
67.40000, -1.00151e-08
67.60000, 8.32443e-09
67.80000, -6.37640e-09
68.00000, 4.50322e-09
68.20000, -2.90686e-09
68.40000, 1.66072e-09
68.60000, -7.44403e-10
68.80000, 1.08096e-10
69.00000, 2.40368e-10
69.20000, -1.68811e-10
69.40000, -5.55971e-10
69.60000, 2.12260e-09
69.80000, -4.48465e-09
70.00000, 7.26378e-09
70.20000, -9.80470e-09
70.40000, 1.13371e-08
70.60000, -1.12040e-08
70.80000, 9.12929e-09
71.00000, -5.41197e-09
71.20000, 8.80541e-10
71.40000, 3.40932e-09
71.60000, -6.54555e-09
71.80000, 8.00380e-09
72.00000, -7.73401e-09
72.20000, 6.13629e-09
72.40000, -3.92801e-09
72.60000, 1.91275e-09
72.80000, -7.30012e-10
73.00000, 6.52385e-10
73.20000, -1.46433e-09
73.40000, 2.52514e-09
73.60000, -3.10183e-09
73.80000, 2.79652e-09
74.00000, -1.72466e-09
74.20000, 3.44143e-10
74.40000, 8.38609e-10
74.60000, -1.47745e-09
74.80000, 1.48875e-09
75.00000, -1.05703e-09
75.20000, 5.19261e-10
75.40000, -1.74694e-10
75.60000, 1.36623e-10
75.80000, -2.87816e-10
76.00000, 3.32228e-10
76.20000, 4.78946e-11
76.40000, -9.47443e-10
76.60000, 2.07170e-09
76.80000, -2.83663e-09
77.00000, 2.68230e-09
77.20000, -1.35126e-09
77.40000, -1.00415e-09
77.60000, 3.84406e-09
77.80000, -6.37234e-09
78.00000, 7.81799e-09
78.20000, -7.78585e-09
78.40000, 6.43781e-09
78.60000, -4.34968e-09
78.80000, 2.16471e-09
79.00000, -3.19590e-10
79.20000, -9.96313e-10
79.40000, 1.71926e-09
79.60000, -1.81717e-09
79.80000, 1.33474e-09
80.00000, -4.96638e-10
80.20000, -3.15933e-10
80.40000, 7.67082e-10
80.60000, -7.65637e-10
80.80000, 4.65881e-10
81.00000, -1.05855e-10
81.20000, -1.32609e-10
81.40000, 1.66923e-10
81.60000, -1.82722e-11
81.80000, -2.01698e-10
82.00000, 3.65366e-10
82.20000, -4.36476e-10
82.40000, 4.97754e-10
82.60000, -6.58865e-10
82.80000, 9.45092e-10
83.00000, -1.27610e-09
83.20000, 1.52850e-09
83.40000, -1.60540e-09
83.60000, 1.47229e-09
83.80000, -1.16656e-09
84.00000, 7.84630e-10
84.20000, -4.40830e-10
84.40000, 2.17764e-10
84.60000, -1.47624e-10
84.80000, 2.31962e-10
85.00000, -4.61705e-10
85.20000, 8.05301e-10
85.40000, -1.18392e-09
85.60000, 1.47810e-09
85.80000, -1.57702e-09
86.00000, 1.43435e-09
86.20000, -1.08643e-09
86.40000, 6.21207e-10
86.60000, -1.32314e-10
86.80000, -2.95735e-10
87.00000, 5.77167e-10
87.20000, -6.40825e-10
87.40000, 4.76628e-10
87.60000, -1.51602e-10
87.80000, -2.27240e-10
88.00000, 5.54720e-10
